iso2,network_id,network_name,mcc,mnc,cc,prefix,live_coverage,rates
DO,1809501,Claro (CODETEL),370,2,1829,1829684,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829685,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829689,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829690,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829691,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829692,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829693,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829694,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829695,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829698,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829699,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829703,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829704,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829706,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829740,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829741,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829742,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829743,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829744,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829745,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829748,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829749,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829750,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829751,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829752,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829753,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829755,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829756,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829758,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829759,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829760,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829761,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829762,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829763,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829764,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829765,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829766,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829767,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829768,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829769,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829771,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829772,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829773,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829774,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829775,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829776,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829778,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829780,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829781,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829782,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829783,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829784,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829785,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829786,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829788,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829789,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829790,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829791,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829792,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829793,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829794,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829795,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829796,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829798,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829799,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829802,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829803,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829805,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829812,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829814,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829815,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829816,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829817,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829819,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829821,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829827,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829828,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829835,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829836,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829837,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829839,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829840,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829841,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829842,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829843,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829844,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829852,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829853,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829854,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829856,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829857,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829862,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829867,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829869,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829871,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829873,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829879,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829894,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829899,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829931,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829935,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829940,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829957,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829958,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829959,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,182996,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829972,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829973,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829974,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829975,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829977,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829978,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829980,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829981,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829982,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829983,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829984,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829985,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829986,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1829,1829991,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849201,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849203,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849205,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849206,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849207,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849208,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849209,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849210,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849212,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849214,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849220,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849330,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849340,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849341,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849342,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849343,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849344,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849350,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849351,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849352,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849353,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849354,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849356,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849357,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849358,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849359,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849360,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849401,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849402,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849403,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849404,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849405,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849406,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849407,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849408,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849409,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849410,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,184945,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849650,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849651,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849652,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849653,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849654,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849655,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849656,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849657,TRUE,0.000483
DO,1809501,Claro (CODETEL),370,2,1849,1849658,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809200,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809440,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809441,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809442,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809443,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809444,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809445,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809446,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809447,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809448,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809449,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809470,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096330,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096331,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096332,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096333,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096334,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963352,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963353,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963354,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963355,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963356,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963357,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963358,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180963359,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096336,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096337,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096338,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,18096339,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180964,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,1809934,TRUE,0.000483
DO,1809502,Tricom,370,3,1809,180999,TRUE,0.000483
DZ,213500,Wataniya Telecom Algerie (Ooredoo),603,3,213,2135,TRUE,0.000735
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,593960,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,593961,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,5939820,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,5939821,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,5939822,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,5939823,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,5939824,TRUE,#N/A
EC,593502,Corporacion National Telecom (CNT),740,2,#N/A,593996,TRUE,#N/A
EE,372500,Telia Eesti AS,248,1,372,37250,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37251,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37252,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372530,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372532,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253225,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253226,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253229,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725323,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725324,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253264,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253267,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253268,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253269,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253284,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253285,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253292,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372532930,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372532931,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372532932,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372532933,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372532934,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372533,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725330,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725331,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253318,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253319,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725332,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253330,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253331,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253332,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253333,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253334,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253335,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253337,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253338,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253339,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725334,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253340,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253341,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253345,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725335,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253358,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253359,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725336,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253363,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253364,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253365,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253366,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725337,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372534,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372535,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725350,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725351,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725352,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725354,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725355,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725356,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725357,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725358,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725359,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372536,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725360,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725361,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725362,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725363,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725364,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725365,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725366,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725367,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725368,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253680,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253681,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37253682,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372536830,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372536831,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372537,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372538,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372539,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372540,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254004,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254005,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254145,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254173,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254174,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254175,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254176,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372542,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372543,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372544,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254501,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37254502,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725452,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725453,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725455,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725460,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725468,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725469,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372547,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372548,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372549,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372574,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725740,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725741,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725742,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725743,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725744,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257450,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725749,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257493,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257494,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372574950,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372574951,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372574952,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372574953,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372574954,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372575,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257501,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257502,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257503,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257570,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372578,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725780,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725781,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725782,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725783,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725784,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725785,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725786,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725787,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37257880,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372579,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372590,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,372591,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725910,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725911,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259123,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259124,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259125,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259126,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259127,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259128,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259129,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259145,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259146,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259147,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259148,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,37259149,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725915,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725916,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725917,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725918,TRUE,0.000735
EE,372500,Telia Eesti AS,248,1,372,3725919,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,37255,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,37258,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,372580,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,372581,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,372582,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,372583,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,372584,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,372585,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,3725850,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,3725851,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,3725852,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,3725853,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,37258538,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,37258539,TRUE,0.000735
EE,372502,Tele2 Eesti Aktsiaselts,248,3,372,3725854,TRUE,0.000735
